station_name,yelp_name,distance,name,latitude,longitude,available_bikes,empty_slots,category,address,rating,lat,lon
Monte Carlo,Le Louis XV Alain Ducasse,120.43689439213625,Le Louis XV Alain Ducasse,43.73905,7.42568,9,3,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Monte Carlo,Asiapizza,418.7588091590282,Asiapizza,43.73905,7.42568,9,3,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Monte Carlo,Mini-Bar,301.4968343703201,Mini-Bar,43.73905,7.42568,9,3,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Monte Carlo,Sun and Stars,335.71228030116754,Sun and Stars,43.73905,7.42568,9,3,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Monte Carlo,Sakura Sushi Bar,73.25769712420467,Sakura Sushi Bar,43.73905,7.42568,9,3,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Monte Carlo,The Priory,427.7634236436469,The Priory,43.73905,7.42568,9,3,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Monte Carlo,Bar du Marché,427.84069100689004,Bar du Marché,43.73905,7.42568,9,3,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Monte Carlo,Os Amigos S.A.R.L,381.2131789090923,Os Amigos S.A.R.L,43.73905,7.42568,9,3,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Monte Carlo,New Indian,388.06100643303165,New Indian,43.73905,7.42568,9,3,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Monte Carlo,Twiga,442.06355453220914,Twiga,43.73905,7.42568,9,3,Dance Clubs,"Blve.Louis II 35, 98000 Zacatecas, Mexico",4.0,43.74109026326,7.43039124163632
Monte Carlo,Indian Star,406.3397482446378,Indian Star,43.73905,7.42568,9,3,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Monte Carlo,Apsara,352.31287623171545,Apsara,43.73905,7.42568,9,3,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Monte Carlo,Star'z Pizza,434.69617058939286,Star'z Pizza,43.73905,7.42568,9,3,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Monte Carlo,Le Louis XV Alain Ducasse,120.43689439213625,Le Louis XV Alain Ducasse,43.73905,7.42568,9,3,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Monte Carlo,La Véranda,439.4343614894086,La Véranda,43.73905,7.42568,9,3,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Monte Carlo,Asiapizza,418.7588091590282,Asiapizza,43.73905,7.42568,9,3,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Monte Carlo,Sakura Sushi Bar,73.25769712420467,Sakura Sushi Bar,43.73905,7.42568,9,3,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Monte Carlo,Mini-Bar,301.4968343703201,Mini-Bar,43.73905,7.42568,9,3,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Monte Carlo,Sun and Stars,335.71228030116754,Sun and Stars,43.73905,7.42568,9,3,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Monte Carlo,The Priory,427.7634236436469,The Priory,43.73905,7.42568,9,3,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Monte Carlo,Os Amigos S.A.R.L,381.2131789090923,Os Amigos S.A.R.L,43.73905,7.42568,9,3,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Monte Carlo,A L M,402.57088419427384,A L M,43.73905,7.42568,9,3,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Monte Carlo,Charolaise,381.2131789090923,Charolaise,43.73905,7.42568,9,3,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Monte Carlo,Darmigny Philippe,381.2131789090923,Darmigny Philippe,43.73905,7.42568,9,3,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Monte Carlo,Srimeera,411.6016072039007,Srimeera,43.73905,7.42568,9,3,Restaurants,"23 bd République, 06240 Beausoleil, France",0.0,43.74271,7.42489
Monte Carlo,Chez Pascal,402.027949088191,Chez Pascal,43.73905,7.42568,9,3,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Monte Carlo,Langhe Doc,396.7276932980214,Langhe Doc,43.73905,7.42568,9,3,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Monte Carlo,Bar du Marché,427.84069100689004,Bar du Marché,43.73905,7.42568,9,3,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Premier Kebap,410.8181894793346,Premier Kebap,43.7409277,7.422756900000001,10,6,Turkish,"29 bd de la République, 06240 Beausoleil, France",4.5,43.74372,7.4261
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,La Véranda,300.69241790299526,La Véranda,43.7409277,7.422756900000001,10,6,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Lauriers,O Cantinho da Saudade,461.9905117519944,O Cantinho da Saudade,43.7409277,7.422756900000001,10,6,Portuguese,"1 B Avenue Mar Foch, 06240 Beausoleil, France",0.0,43.74422,7.42626
Lauriers,Restaurant Au Grain de Riz,491.28345490481667,Restaurant Au Grain de Riz,43.7409277,7.422756900000001,10,6,Restaurants,"25 bd Gén Leclerc, 06240 Beausoleil, France",4.0,43.7435659,7.4276513
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,Os Amigos S.A.R.L,216.02850056013352,Os Amigos S.A.R.L,43.7409277,7.422756900000001,10,6,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Charolaise,216.02850056013352,Charolaise,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Darmigny Philippe,216.02850056013352,Darmigny Philippe,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Asiapizza,112.16753602718937,Asiapizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,The Priory,322.24911777158985,The Priory,43.7409277,7.422756900000001,10,6,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Lauriers,A L M,256.62082096734554,A L M,43.7409277,7.422756900000001,10,6,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Lauriers,Srimeera,262.1818017790238,Srimeera,43.7409277,7.422756900000001,10,6,Restaurants,"23 bd République, 06240 Beausoleil, France",0.0,43.74271,7.42489
Lauriers,Chez Pascal,359.10418634447296,Chez Pascal,43.7409277,7.422756900000001,10,6,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Lauriers,Thai Garden,344.760038944592,Thai Garden,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Gén de Gaulle, 06240 Beausoleil, France",1.5,43.74301,7.42593
Lauriers,Langhe Doc,254.50219840521987,Langhe Doc,43.7409277,7.422756900000001,10,6,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Lauriers,Libre Service Prichoc,202.54628068301773,Libre Service Prichoc,43.7409277,7.422756900000001,10,6,Fast Food,"17 boulevard République, 06240 Beausoleil, France",0.0,43.74232,7.42438
Lauriers,Bar du Marché,289.1267333181982,Bar du Marché,43.7409277,7.422756900000001,10,6,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,Os Amigos S.A.R.L,216.02850056013352,Os Amigos S.A.R.L,43.7409277,7.422756900000001,10,6,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,A L M,256.62082096734554,A L M,43.7409277,7.422756900000001,10,6,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Lauriers,Charolaise,216.02850056013352,Charolaise,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Darmigny Philippe,216.02850056013352,Darmigny Philippe,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Chez Pascal,359.10418634447296,Chez Pascal,43.7409277,7.422756900000001,10,6,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Lauriers,Langhe Doc,254.50219840521987,Langhe Doc,43.7409277,7.422756900000001,10,6,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Lauriers,Asiapizza,112.16753602718937,Asiapizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,Libre Service Prichoc,202.54628068301773,Libre Service Prichoc,43.7409277,7.422756900000001,10,6,Fast Food,"17 boulevard République, 06240 Beausoleil, France",0.0,43.74232,7.42438
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,La Véranda,300.69241790299526,La Véranda,43.7409277,7.422756900000001,10,6,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,Restaurant Au Grain de Riz,491.28345490481667,Restaurant Au Grain de Riz,43.7409277,7.422756900000001,10,6,Restaurants,"25 bd Gén Leclerc, 06240 Beausoleil, France",4.0,43.7435659,7.4276513
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,The Priory,322.24911777158985,The Priory,43.7409277,7.422756900000001,10,6,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Lauriers,Bar du Marché,289.1267333181982,Bar du Marché,43.7409277,7.422756900000001,10,6,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Lauriers,Os Amigos S.A.R.L,216.02850056013352,Os Amigos S.A.R.L,43.7409277,7.422756900000001,10,6,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,A L M,256.62082096734554,A L M,43.7409277,7.422756900000001,10,6,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Lauriers,Charolaise,216.02850056013352,Charolaise,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Darmigny Philippe,216.02850056013352,Darmigny Philippe,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,Srimeera,262.1818017790238,Srimeera,43.7409277,7.422756900000001,10,6,Restaurants,"23 bd République, 06240 Beausoleil, France",0.0,43.74271,7.42489
Lauriers,Chez Pascal,359.10418634447296,Chez Pascal,43.7409277,7.422756900000001,10,6,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Lauriers,Asiapizza,112.16753602718937,Asiapizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Lauriers,Thai Garden,344.760038944592,Thai Garden,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Gén de Gaulle, 06240 Beausoleil, France",1.5,43.74301,7.42593
Lauriers,Langhe Doc,254.50219840521987,Langhe Doc,43.7409277,7.422756900000001,10,6,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Lauriers,Libre Service Prichoc,202.54628068301773,Libre Service Prichoc,43.7409277,7.422756900000001,10,6,Fast Food,"17 boulevard République, 06240 Beausoleil, France",0.0,43.74232,7.42438
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,Asiapizza,112.16753602718937,Asiapizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Premier Kebap,410.8181894793346,Premier Kebap,43.7409277,7.422756900000001,10,6,Turkish,"29 bd de la République, 06240 Beausoleil, France",4.5,43.74372,7.4261
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,La Véranda,300.69241790299526,La Véranda,43.7409277,7.422756900000001,10,6,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,O Cantinho da Saudade,461.9905117519944,O Cantinho da Saudade,43.7409277,7.422756900000001,10,6,Portuguese,"1 B Avenue Mar Foch, 06240 Beausoleil, France",0.0,43.74422,7.42626
Lauriers,Restaurant Au Grain de Riz,491.28345490481667,Restaurant Au Grain de Riz,43.7409277,7.422756900000001,10,6,Restaurants,"25 bd Gén Leclerc, 06240 Beausoleil, France",4.0,43.7435659,7.4276513
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,The Priory,322.24911777158985,The Priory,43.7409277,7.422756900000001,10,6,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Lauriers,Bar du Marché,289.1267333181982,Bar du Marché,43.7409277,7.422756900000001,10,6,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Lauriers,Bar Restaurant le Caroubier,481.9467452792507,Bar Restaurant le Caroubier,43.7409277,7.422756900000001,10,6,Restaurants,"35 bd République, 06240 Beausoleil, France",0.0,43.74424,7.42662
Lauriers,Bar Madelon,369.3082121086882,Bar Madelon,43.7409277,7.422756900000001,10,6,Restaurants,"19 avenue Carnier, 06240 Beausoleil, France",0.0,43.7439899,7.42454
Lauriers,Os Amigos S.A.R.L,216.02850056013352,Os Amigos S.A.R.L,43.7409277,7.422756900000001,10,6,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,A L M,256.62082096734554,A L M,43.7409277,7.422756900000001,10,6,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Lauriers,Charolaise,216.02850056013352,Charolaise,43.7409277,7.422756900000001,10,6,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Premier Kebap,410.8181894793346,Premier Kebap,43.7409277,7.422756900000001,10,6,Turkish,"29 bd de la République, 06240 Beausoleil, France",4.5,43.74372,7.4261
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,La Véranda,300.69241790299526,La Véranda,43.7409277,7.422756900000001,10,6,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,O Cantinho da Saudade,461.9905117519944,O Cantinho da Saudade,43.7409277,7.422756900000001,10,6,Portuguese,"1 B Avenue Mar Foch, 06240 Beausoleil, France",0.0,43.74422,7.42626
Lauriers,Restaurant Au Grain de Riz,491.28345490481667,Restaurant Au Grain de Riz,43.7409277,7.422756900000001,10,6,Restaurants,"25 bd Gén Leclerc, 06240 Beausoleil, France",4.0,43.7435659,7.4276513
Lauriers,Asiapizza,112.16753602718937,Asiapizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Lauriers,Mini-Bar,196.16488193119315,Mini-Bar,43.7409277,7.422756900000001,10,6,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Lauriers,Sun and Stars,181.22979415976252,Sun and Stars,43.7409277,7.422756900000001,10,6,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Lauriers,Sakura Sushi Bar,241.57131592612734,Sakura Sushi Bar,43.7409277,7.422756900000001,10,6,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Lauriers,The Priory,322.24911777158985,The Priory,43.7409277,7.422756900000001,10,6,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Lauriers,Bar du Marché,289.1267333181982,Bar du Marché,43.7409277,7.422756900000001,10,6,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Lauriers,Bar Restaurant le Caroubier,481.9467452792507,Bar Restaurant le Caroubier,43.7409277,7.422756900000001,10,6,Restaurants,"35 bd République, 06240 Beausoleil, France",0.0,43.74424,7.42662
Lauriers,Bar Madelon,369.3082121086882,Bar Madelon,43.7409277,7.422756900000001,10,6,Restaurants,"19 avenue Carnier, 06240 Beausoleil, France",0.0,43.7439899,7.42454
Lauriers,Os Amigos S.A.R.L,216.02850056013352,Os Amigos S.A.R.L,43.7409277,7.422756900000001,10,6,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Lauriers,New Indian,269.582974024081,New Indian,43.7409277,7.422756900000001,10,6,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Lauriers,Indian Star,254.9591195237841,Indian Star,43.7409277,7.422756900000001,10,6,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Lauriers,Premier Kebap,410.8181894793346,Premier Kebap,43.7409277,7.422756900000001,10,6,Turkish,"29 bd de la République, 06240 Beausoleil, France",4.5,43.74372,7.4261
Lauriers,Apsara,477.19384115194146,Apsara,43.7409277,7.422756900000001,10,6,Korean,"Centre Commercial Beausoleil, 35510 Cesson-Sévigné, France",4.3,43.741379,7.428648
Lauriers,Star'z Pizza,155.28443614001526,Star'z Pizza,43.7409277,7.422756900000001,10,6,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Lauriers,Le Louis XV Alain Ducasse,410.4302264011749,Le Louis XV Alain Ducasse,43.7409277,7.422756900000001,10,6,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Lauriers,La Véranda,300.69241790299526,La Véranda,43.7409277,7.422756900000001,10,6,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Lauriers,O Cantinho da Saudade,461.9905117519944,O Cantinho da Saudade,43.7409277,7.422756900000001,10,6,Portuguese,"1 B Avenue Mar Foch, 06240 Beausoleil, France",0.0,43.74422,7.42626
Lauriers,Restaurant Au Grain de Riz,491.28345490481667,Restaurant Au Grain de Riz,43.7409277,7.422756900000001,10,6,Restaurants,"25 bd Gén Leclerc, 06240 Beausoleil, France",4.0,43.7435659,7.4276513
